psydonym,aufgabenname,stufenname,begonnen_tag,dauer_begonnen_bis_abgabe_in_sekunden,dauer_wiederbetreten_bis_abgabe_in_sekunden,kursversuchnummer,aufgaben_versuchnummer,punktzahl,studentenantwort,feedbacknamen,erwartete_antwort,feedbackmeldungen,net_time,submission_nr,cleaned_feedback
S38,Ü1A3b)_,H2SO4,15.10.2024,503,0,1,1,0,"1S/H2O3S/c1-4(2)3/h4H,(H,1,2,3)"";""1S/CH4O/c1-2/h2H,1H3"";""1S/CH4/h1H4",Attempts;Feedback: ein Molekül,1S/H2O4S/c1-5(2;3)4/h(H2;1;2;3;4),"Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. Ein Schwefelsäuremolekül (H2SO4) besteht aus einem Schwefelatom (S), an das vier Sauerstoffatome (O) gebunden sind; zwei über Einfachbindungen, zwei über Doppelbindungen. Alle Sauerstoffatome verfügen über zwei freie Elektronenpaare. Die einfachgebundenen Sauerstoffatome binden zusätzlich jeweils ein Wasserstoffatom.;Sie haben mehrere Moleküle gezeichnet. Bitte geben Sie nur ein Molekül an und nicht mehrere. Prüfen Sie ggf., ob sie versehentlich irgendwo einen Strich gezogen haben (diese werden als Ethanmolekül erkannt).",503,708,Attempts;ein Molekül
S38,Ü1A3b)_,H2SO4,15.10.2024,10,0,1,2,0,"1S/H2O3S/c1-4(2)3/h4H,(H,1,2,3)"";""1S/CH4O/c1-2/h2H,1H3",Attempts;Feedback: ein Molekül,1S/H2O4S/c1-5(2;3)4/h(H2;1;2;3;4),"Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. Ein Schwefelsäuremolekül (H2SO4) besteht aus einem Schwefelatom (S), an das vier Sauerstoffatome (O) gebunden sind; zwei über Einfachbindungen, zwei über Doppelbindungen. Alle Sauerstoffatome verfügen über zwei freie Elektronenpaare. Die einfachgebundenen Sauerstoffatome binden zusätzlich jeweils ein Wasserstoffatom.;Sie haben mehrere Moleküle gezeichnet. Bitte geben Sie nur ein Molekül an und nicht mehrere. Prüfen Sie ggf., ob sie versehentlich irgendwo einen Strich gezogen haben (diese werden als Ethanmolekül erkannt).",10,709,Attempts;ein Molekül
S38,Ü1A3b)_,H2SO4,15.10.2024,-1,-1,1,3,0,"1S/H2O3S/c1-4(2)3/h4H,(H,1,2,3)"";""1S/CH4O/c1-2/h2H,1H3",Keine Einreichung,1S/H2O4S/c1-5(2;3)4/h(H2;1;2;3;4),NA,-1,710,Keine Einreichung
S38,Ü1A3c)_,CH3NH2,15.10.2024,573,1,1,1,0,[],Feedback: leere Abgabe,1S/CH5N/c1-2/h2H2;1H3,"Sie haben keine Antwort eingegeben. Bitte geben Sie eine Antwort ein. Falls Sie technische Schwierigkeiten bei der Bedienung des Editors haben, sehen Sie sich das Einführungsmaterial im Moodle Kurs noch mal an. Ein Aminomethanmolekül (CH3NH2) besteht aus einem Kohlenstoffatom (C), an das drei Wasserstoffatome (H) und eine NH2-Gruppe gebunden sind. Das Stickstoffatom verfügt über ein freies Elektronenpaar.",1,711,leere Abgabe
S38,Ü1A3c)_,CH3NH2,15.10.2024,-1,-1,1,2,0,[],Keine Einreichung,1S/CH5N/c1-2/h2H2;1H3,NA,-1,712,Keine Einreichung
S38,Ü1A3d)_,CH3COCH3,15.10.2024,192,6,1,1,0,[],Feedback: leere Abgabe,1S/C3H6O/c1-3(2)4/h1-2H3,"Sie haben keine Antwort eingegeben. Bitte geben Sie eine Antwort ein. Falls Sie technische Schwierigkeiten bei der Bedienung des Editors haben, sehen Sie sich das Einführungsmaterial im Moodle Kurs noch mal an. Ein Acetonmolekül (CH3COCH3) besteht aus einem zentralen Kohlenstoffatom (C), an das zwei Methylgruppen (CH3) und ein doppelgebundenes Sauerstoffatom (O) gebunden sind. Das Sauerstoffatom verfügt über zwei freie Elektronenpaare.",6,713,leere Abgabe
S38,Ü1A3d)_,CH3COCH3,15.10.2024,-1,-1,1,2,0,[],Keine Einreichung,1S/C3H6O/c1-3(2)4/h1-2H3,NA,-1,714,Keine Einreichung
S38,Ü1A3e)_,HCN,15.10.2024,130,91,1,1,0,"1S/CH4/h1H4"";""1S/CHN/c1-2/h1H",Feedback: ein Molekül;Attempts,1S/CHN/c1-2/h1H,"Sie haben mehrere Moleküle gezeichnet. Bitte geben Sie nur ein Molekül an und nicht mehrere. Prüfen Sie ggf., ob sie versehentlich irgendwo einen Strich gezogen haben (diese werden als Ethanmolekül erkannt).;Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. Ein Blausäuremolekül (HCN) besteht aus einem zentralen Kohlenstoffatom (C), an das ein Wasserstoffatom (H) und ein dreifachgebundenes Stickstoffatom (N) gebunden sind. Das Stichstoffatom verfügt über ein freies Elektronenpaar.",91,715,ein Molekül;Attempts
S38,Ü1A3e)_,HCN,15.10.2024,-1,-1,1,2,0,"1S/CH4/h1H4"";""1S/CHN/c1-2/h1H",Keine Einreichung,1S/CHN/c1-2/h1H,NA,-1,716,Keine Einreichung
S38,Ü1A4a)_,C3H8,15.10.2024,173,0,1,1,100,"1S/C3H8/c1-3-2/h3H2,1-2H3",100% korrekte Antwort,1S/C3H8/c1-3-2/h3H2;1-2H3,"Ihre Antwort ist richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Sie haben alle möglichen Konstitutionsisomere gezeichnet.",173,717,100% korrekte Antwort
S38,Ü1A4b)_,C3H6,15.10.2024,114,18,1,1,0,"1S/C4H10/c1-3-4-2/h3-4H2,1-2H3",Attempts,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",18,718,Attempts
S38,Ü1A4b)_,C3H6,15.10.2024,86,0,1,2,50,"1S/C3H6/c1-3-2/h3H,1H2,2H3",Teillösung,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist richtig. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Versuchen Sie es noch mal.",86,719,Teillösung
S38,Ü1A4b)_,C3H6,15.10.2024,13,0,1,3,0,"1S/C3H6/c1-3-2/h3H,1H2,2H3",noAttempts,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Es gibt insgesamt zwei Konstitutionsisomere.",13,720,no Attempts
S38,Ü1A4c)_,C3H8O,15.10.2024,219,191,1,1,0,"1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",Technischer Fehler,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3",NA,191,721,Technischer Fehler
S38,Ü1A4c)_,C3H8O,15.10.2024,11,0,1,2,0,"1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",Technischer Fehler,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3",NA,11,722,Technischer Fehler
S38,Ü1A4c)_,C3H8O,15.10.2024,28,3,1,3,0,"1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",noAttempts,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3","Ihre Antwort ist leider nicht richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Es gibt insgesamt drei Konstitutionsisomere.",3,723,no Attempts
S38,Ü1A4d)_,C3H6O,15.10.2024,115,51,1,1,0,[],Attempts;Feedback: leere Abgabe ,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Ihre Antwort ist leider nicht (vollständig) richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).;Sie haben keine Antwort eingegeben. Bitte geben Sie eine Antwort ein. Falls Sie technische Schwierigkeiten bei der Bedienung des Editors haben, sehen Sie sich das Einführungsmaterial im Moodle Kurs noch mal an. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",51,724,Attempts;leere Abgabe 
S38,Ü1A4d)_,C3H6O,15.10.2024,-1,-1,1,2,0,[],Keine Einreichung,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2",NA,-1,725,Keine Einreichung
S39,Ü1A3a)_,H2O,16.10.2024,47,0,1,1,100,1S/H2O/h1H2,100% korrekte Antwort,1S/H2O/h1H2,"Ihre Antwort ist richtig. Ein Wassermolekül (H2O) besteht aus einem Sauerstoffatom (O), an das zwei Wasserstoffatome (H) gebunden sind. Das Sauerstoffatom verfügt zusätzlich über zwei freie Elektronenpaare. JACK kann freie Elektronenpaare aktuell noch nicht mit auswerten. Ihre Antwort wird daher auch als richtig akzeptiert, wenn Sie die freien Elektronenpaare nicht (richtig) einzeichnen. Wir geben Ihnen in dieser Übung die freien Elektronenpaare in der Musterlösung alle mit an, damit Sie sich diese noch mal bewusst machen können. Gleichen Sie also Ihre Zeichnung nochmal aktiv hinsichtlich der freien Elektronenpaare mit der Musterösung ab.",47,726,100% korrekte Antwort
S39,Ü1A3b)_,H2SO4,17.10.2024,122,0,1,1,100,"1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)",100% korrekte Antwort,1S/H2O4S/c1-5(2;3)4/h(H2;1;2;3;4),"Ihre Antwort ist richtig. Ein Schwefelsäuremolekül (H2SO4) besteht aus einem Schwefelatom (S), an das vier Sauerstoffatome (O) gebunden sind; zwei über Einfachbindungen, zwei über Doppelbindungen. Alle Sauerstoffatome verfügen über zwei freie Elektronenpaare. Die einfachgebundenen Sauerstoffatome binden zusätzlich jeweils ein Wasserstoffatom.",122,727,100% korrekte Antwort
S39,Ü1A3c)_,CH3NH2,17.10.2024,51,0,1,1,100,"1S/CH5N/c1-2/h2H2,1H3",100% korrekte Antwort,1S/CH5N/c1-2/h2H2;1H3,"Ihre Antwort ist richtig. Ein Aminomethanmolekül (CH3NH2) besteht aus einem Kohlenstoffatom (C), an das drei Wasserstoffatome (H) und eine NH2-Gruppe gebunden sind. Das Stickstoffatom verfügt über ein freies Elektronenpaar.",51,728,100% korrekte Antwort
S39,Ü1A3d)_,CH3COCH3,17.10.2024,57,0,1,1,100,1S/C3H6O/c1-3(2)4/h1-2H3,100% korrekte Antwort,1S/C3H6O/c1-3(2)4/h1-2H3,"Ihre Antwort ist richtig. Ein Acetonmolekül (CH3COCH3) besteht aus einem zentralen Kohlenstoffatom (C), an das zwei Methylgruppen (CH3) und ein doppelgebundenes Sauerstoffatom (O) gebunden sind. Das Sauerstoffatom verfügt über zwei freie Elektronenpaare.",57,729,100% korrekte Antwort
S39,Ü1A3e)_,HCN,17.10.2024,30,0,1,1,100,1S/CHN/c1-2/h1H,100% korrekte Antwort,1S/CHN/c1-2/h1H,"Ihre Antwort ist richtig. Ein Blausäuremolekül (HCN) besteht aus einem zentralen Kohlenstoffatom (C), an das ein Wasserstoffatom (H) und ein dreifachgebundenes Stickstoffatom (N) gebunden sind. Das Stichstoffatom verfügt über ein freies Elektronenpaar.",30,730,100% korrekte Antwort
S39,Ü1A4a)_,C3H8,17.10.2024,55,0,1,1,0,"1S/C3H8/c1-3-2/h3H2,1-2H3"";""1S/C3H8/c1-3-2/h3H2,1-2H3",Anzahl Moleküle;Attempts,1S/C3H8/c1-3-2/h3H2;1-2H3,"Sie haben zu viele Moleküle gezeichnet. Für diese Summenformel gibt es aber nur ein Konstitutionsisomer. Prüfen Sie ggf., ob Sie versehentlich irgendwo einen Strich gezogen haben (diese werden als Ethanmolekül erkannt).;Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",55,731,Anzahl Moleküle;Attempts
S39,Ü1A4a)_,C3H8,17.10.2024,38,0,1,2,100,"1S/C3H8/c1-3-2/h3H2,1-2H3",100% korrekte Antwort,1S/C3H8/c1-3-2/h3H2;1-2H3,"Ihre Antwort ist richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Sie haben alle möglichen Konstitutionsisomere gezeichnet.",38,732,100% korrekte Antwort
S39,Ü1A4b)_,C3H6,17.10.2024,27,0,1,1,0,"1S/C3H8/c1-3-2/h3H2,1-2H3",Attempts,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",27,733,Attempts
S39,Ü1A4b)_,C3H6,17.10.2024,7,0,1,2,50,"1S/C3H6/c1-3-2/h3H,1H2,2H3",Teillösung,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist richtig. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Versuchen Sie es noch mal.",7,734,Teillösung
S39,Ü1A4b)_,C3H6,17.10.2024,13,0,1,3,0,"1S/C3H6/c1-3-2/h3H,1H2,2H3"";""1S/C3H6/c1-3-2/h3H,1H2,2H3",noAttempts,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Es gibt insgesamt zwei Konstitutionsisomere.",13,735,no Attempts
S39,Ü1A4c)_,C3H8O,17.10.2024,30,0,1,1,0,1S/C3H6O/c1-3(2)4/h1-2H3,Technischer Fehler,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3",NA,30,736,Technischer Fehler
S39,Ü1A4c)_,C3H8O,17.10.2024,111,0,1,2,0,"1S/C3H8O/c1-3(2)4/h3-4H,1-2H3"";""1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",Technischer Fehler,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3",NA,111,737,Technischer Fehler
S39,Ü1A4c)_,C3H8O,17.10.2024,60,0,1,3,0,"1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-2-3-4/h3H,2H2,1H3",noAttempts,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3","Ihre Antwort ist leider nicht richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Es gibt insgesamt drei Konstitutionsisomere.",60,738,no Attempts
S39,Ü1A4d)_,C3H6O,17.10.2024,77,0,1,1,22,"1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-2-3-4/h3H,2H2,1H3"";""1S/C3H8O/c1-3-4-2/h3H2,1-2H3",Attempts;Teillösung5;Teillösung3,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Ihre Antwort ist leider nicht (vollständig) richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.",77,739,Attempts;Teillösung5;Teillösung3
S39,Ü1A4d)_,C3H6O,17.10.2024,23,0,1,2,22,"1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-2-3-4/h3H,2H2,1H3"";""1S/C3H7O/c1-3-4-2/h3H,1-2H3",Attempts;Teillösung5;Teillösung3,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Ihre Antwort ist leider nicht (vollständig) richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.",23,740,Attempts;Teillösung5;Teillösung3
